station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LFPG,2026-03-07 17:00,59.00,50.00,72.02,360.00,8.00,0.00,30.18,M,4.35,18.00,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 071700Z 36008G18KT 7000 NSC 15/10 Q1022 NOSIG,M
LFPG,2026-03-07 17:30,55.40,50.00,82.00,M,8.00,0.00,30.18,M,2.80,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,55.40,LFPG 071730Z VRB08KT 4500 BR NSC 13/10 Q1022 NOSIG,M
LFPG,2026-03-07 18:00,53.60,50.00,87.56,20.00,9.00,0.00,30.21,M,2.98,20.00,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,53.60,LFPG 071800Z 02009G20KT 360V130 4800 BR NSC 12/10 Q1023 NOSIG,M
LFPG,2026-03-07 18:30,53.60,48.20,81.87,20.00,8.00,0.00,30.21,M,2.98,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,53.60,LFPG 071830Z 02008KT 360V120 4800 BR NSC 12/09 Q1023 NOSIG,M
LFPG,2026-03-07 19:30,50.00,48.20,93.50,20.00,9.00,0.00,30.21,M,2.92,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,LFPG 071930Z 02009KT 360V110 4700 BR NSC 10/09 Q1023 NOSIG,M
LFPG,2026-03-07 20:00,50.00,48.20,93.50,20.00,8.00,0.00,30.21,M,2.92,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,LFPG 072000Z 02008KT 360V160 4700 BR NSC 10/09 Q1023 NOSIG,M
LFPG,2026-03-07 20:30,50.00,48.20,93.50,10.00,8.00,0.00,30.21,M,2.92,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,LFPG 072030Z 01008KT 4700 BR NSC 10/09 Q1023 BECMG 2500,M
LFPG,2026-03-07 21:00,48.20,46.40,93.45,10.00,9.00,0.00,30.21,M,2.61,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,43.66,COR LFPG 072100Z 01009KT 4200 BR NSC 09/08 Q1023 BECMG 2500,M
LFPG,2026-03-07 21:30,48.20,46.40,93.45,20.00,9.00,0.00,30.21,M,1.55,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,43.66,LFPG 072130Z 02009KT 010V120 2500 BR NSC 09/08 Q1023 BECMG 1500,M
LFPG,2026-03-07 22:00,46.40,46.40,100.00,10.00,9.00,0.00,30.21,M,1.55,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,41.42,LFPG 072200Z 01009KT 2500 BR NSC 08/08 Q1023 BECMG 1500,M
LFPG,2026-03-07 22:18,46.40,44.60,93.40,20.00,8.00,0.00,30.21,M,0.50,M,NSC,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,41.85,COR LFPG 072218Z 02008KT 010V110 0800 R27L/P2000 R09R/1700N R26R/P2000 R08L/P2000 R26L/P2000 R08R/P2000 R27R/2000N R09L/0500D FG NSC 08/07 Q1023 TEMPO 1200 BR,M
LFPG,2026-03-07 22:30,46.40,44.60,93.40,20.00,8.00,0.00,30.21,M,0.25,M,NSC,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,41.85,LFPG 072230Z 02008KT 0400 R27L/P2000 R09R/1600N R26R/P2000 R08L/P2000 R26L/P2000 R08R/P2000 R27R/1800D R09L/0400N FG NSC 08/07 Q1023 TEMPO VV///,M
LFPG,2026-03-07 23:00,46.40,44.60,93.40,20.00,8.00,0.00,30.21,M,0.25,M,FEW,M,M,M,400.00,M,M,M,FG,M,M,M,M,M,M,41.85,LFPG 072300Z 02008KT 0400 R27L/0325N R09R/1100N R26R/P2000 R08L/P2000 R26L/P2000 R08R/P2000 R27R/0250N R09L/0300N FG FEW004 08/07 Q1023 TEMPO VV///,M
LFPG,2026-03-07 23:30,46.40,44.60,93.40,20.00,6.00,0.00,30.21,M,0.19,M,SCT,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,42.87,LFPG 072330Z 02006KT 0300 R27L/0250N R09R/0400N R26R/P2000 R08L/1700D R26L/P2000 R08R/P2000 R27R/0200N R09L/0250N FG SCT001 08/07 Q1023 TEMPO VV///,M
LFPG,2026-03-08 00:00,46.40,44.60,93.40,360.00,5.00,0.00,30.21,M,0.19,M,BKN,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,43.50,LFPG 080000Z 36005KT 0300 R27L/0250N R09R/0400N R26R/1800D R08L/0300N R26L/1400D R08R/1800D R27R/0225N R09L/0275N FG BKN001 08/07 Q1023 TEMPO VV///,M
LFPG,2026-03-08 00:30,46.40,44.60,93.40,350.00,5.00,0.00,30.21,M,0.12,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,43.50,LFPG 080030Z 35005KT 0200 R27L/0325U R09R/0275N R26R/0450N R08L/0300N R26L/0400N R08R/0200N R27R/0200N R09L/0250N FG VV/// 08/07 Q1023 NOSIG,M
LFPG,2026-03-08 01:00,46.40,44.60,93.40,10.00,6.00,0.00,30.21,M,0.12,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,42.87,LFPG 080100Z 01006KT 0200 R27L/0325N R09R/0250N R26R/0350N R08L/0300N R26L/0300N R08R/0175N R27R/0250N R09L/0225N FG VV/// 08/07 Q1023 NOSIG,M
LFPG,2026-03-08 01:30,46.40,44.60,93.40,20.00,7.00,0.00,30.21,M,0.12,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,42.33,LFPG 080130Z 02007KT 0200 R27L/0250N R09R/0250N R26R/0350N R08L/0275N R26L/0300N R08R/0150N R27R/0200N R09L/0225N FG VV/// 08/07 Q1023 NOSIG,M
LFPG,2026-03-08 02:00,44.60,44.60,100.00,10.00,7.00,0.00,30.21,M,0.12,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,40.14,LFPG 080200Z 01007KT 0200 R27L/0250N R09R/0250N R26R/0325N R08L/0300N R26L/0275N R08R/0150N R27R/0200N R09L/0250N FG VV/// 07/07 Q1023 NOSIG,M
LFPG,2026-03-08 02:30,44.60,44.60,100.00,10.00,6.00,0.00,30.18,M,0.12,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,40.71,LFPG 080230Z 01006KT 0200 R27L/0275N R09R/0250N R26R/0300N R08L/0300N R26L/0250N R08R/0150N R27R/0225N R09L/0225N FG VV/// 07/07 Q1022 NOSIG,M
LFPG,2026-03-08 03:00,44.60,44.60,100.00,20.00,6.00,0.00,30.18,M,0.12,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,40.71,LFPG 080300Z 02006KT 0200 R27L/0275N R09R/0250N R26R/0325N R08L/0275N R26L/0300N R08R/0150N R27R/0200N R09L/0225N FG VV/// 07/07 Q1022 NOSIG,M
LFPG,2026-03-08 03:30,44.60,44.60,100.00,10.00,4.00,0.00,30.18,M,0.12,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,42.13,LFPG 080330Z 01004KT 0200 R27L/0275N R09R/0250N R26R/0325N R08L/0275N R26L/0300N R08R/0175N R27R/0200N R09L/0250N FG VV/// 07/07 Q1022 NOSIG,M
LFPG,2026-03-08 04:00,44.60,44.60,100.00,10.00,3.00,0.00,30.18,M,0.16,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,43.09,LFPG 080400Z 01003KT 330V040 0250 R27L/0300N R09R/0250N R26R/0350N R08L/0325N R26L/0300N R08R/0200N R27R/0250N R09L/0275N FG VV/// 07/07 Q1022 NOSIG,M
LFPG,2026-03-08 04:30,44.60,42.80,93.35,M,3.00,0.00,30.18,M,0.16,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,43.09,LFPG 080430Z VRB03KT 0250 R27L/0325N R09R/0275N R26R/0350N R08L/0375N R26L/0325N R08R/0200N R27R/0225N R09L/0250N FG VV/// 07/06 Q1022 NOSIG,M
LFPG,2026-03-08 05:00,42.80,42.80,100.00,360.00,4.00,0.00,30.18,M,0.16,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,40.03,LFPG 080500Z 36004KT 310V030 0250 R27L/0300N R09R/0300N R26R/0350N R08L/0350N R26L/0325N R08R/0225N R27R/0225N R09L/0250N FG VV/// 06/06 Q1022 NOSIG,M
LFPG,2026-03-08 05:30,44.60,42.80,93.35,10.00,5.00,0.00,30.18,M,0.16,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,41.36,LFPG 080530Z 01005KT 350V090 0250 R27L/0325N R09R/0300N R26R/0325N R08L/0400N R26L/0300N R08R/0200N R27R/0250N R09L/0275N FG VV/// 07/06 Q1022 NOSIG,M
LFPG,2026-03-08 06:00,42.80,42.80,100.00,20.00,5.00,0.00,30.21,M,0.16,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,39.22,LFPG 080600Z 02005KT 350V140 0250 R27L/0300N R09R/0300N R26R/0350N R08L/0350N R26L/0325N R08R/0175N R27R/0225N R09L/0300N FG VV/// 06/06 Q1023 NOSIG,M
LFPG,2026-03-08 06:30,42.80,42.80,100.00,40.00,4.00,0.00,30.21,M,0.16,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,40.03,LFPG 080630Z 04004KT 010V080 0250 R27L/0250N R09R/0250N R26R/0300N R08L/0375N R26L/0300N R08R/0175N R27R/0200N R09L/0225N FG VV/// 06/06 Q1023 NOSIG,M
LFPG,2026-03-08 07:00,42.80,42.80,100.00,40.00,4.00,0.00,30.21,M,0.09,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,40.03,LFPG 080700Z 04004KT 360V090 0150 R27L/0225N R09R/0225N R26R/0275N R08L/0325N R26L/0250N R08R/0150N R27R/0175N R09L/0225N FG VV/// 06/06 Q1023 NOSIG,M
LFPG,2026-03-08 07:30,42.80,42.80,100.00,50.00,5.00,0.00,30.21,M,0.09,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,39.22,LFPG 080730Z 05005KT 010V080 0150 R27L/0200N R09R/0225N R26R/0250N R08L/0325N R26L/0200N R08R/0150N R27R/0175N R09L/0200N FG VV/// 06/06 Q1023 NOSIG,M
LFPG,2026-03-08 08:00,42.80,42.80,100.00,60.00,4.00,0.00,30.21,M,0.09,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,40.03,LFPG 080800Z 06004KT 040V120 0150 R27L/0200N R09R/0200N R26R/0250N R08L/0250N R26L/0225N R08R/0125N R27R/0175N R09L/0200N FG VV/// 06/06 Q1023 NOSIG,M
LFPG,2026-03-08 08:30,42.80,42.80,100.00,70.00,3.00,0.00,30.21,M,0.09,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,41.03,LFPG 080830Z 07003KT 040V120 0150 R27L/0225N R09R/0300N R26R/0250N R08L/0275N R26L/0225N R08R/0150N R27R/0175N R09L/0200N FG VV/// 06/06 Q1023 NOSIG,M
LFPG,2026-03-08 09:00,44.60,44.60,100.00,70.00,3.00,0.00,30.21,M,0.12,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,43.09,LFPG 080900Z 07003KT 020V100 0200 R27L/0275N R09R/0275N R26R/0275N R08L/0550U R26L/0350U R08R/0175N R27R/0175N R09L/0200N FG VV/// 07/07 Q1023 NOSIG,M
LFPG,2026-03-08 09:30,44.60,44.60,100.00,M,2.00,0.00,30.21,M,0.12,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,44.60,LFPG 080930Z VRB02KT 0200 R27L/0275N R09R/0275N R26R/0325N R08L/0650D R26L/0275N R08R/0200N R27R/0200N R09L/0225N FG VV/// 07/07 Q1023 BECMG 4000 BR SCT006,M
LFPG,2026-03-08 10:00,44.60,44.60,100.00,M,2.00,0.00,30.24,M,0.16,M,VV ,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,44.60,LFPG 081000Z VRB02KT 0250 R27L/0450N R09R/0400N R26R/0900U R08L/1000U R26L/0350N R08R/0225N R27R/0250N R09L/0400U FG VV/// 07/07 Q1024 BECMG 4000 BR SCT006,M
LFPG,2026-03-08 10:30,46.40,46.40,100.00,M,3.00,0.00,30.24,M,0.19,M,BKN,SCT,M,M,0.00,200.00,M,M,FG,M,M,M,M,M,M,45.15,LFPG 081030Z VRB03KT 0300 R27L/0550U R09R/1300D R26R/0800U R08L/0900U R26L/0600U R08R/0300N R27R/0375U R09L/0400N FG BKN000 SCT002 08/08 Q1024 BECMG 4000 BR SCT006,M
LFPG,2026-03-08 11:00,48.20,48.20,100.00,30.00,4.00,0.00,30.21,M,0.93,M,OVC,M,M,M,200.00,M,M,M,BCFG BR,M,M,M,M,M,M,46.34,LFPG 081100Z 03004KT 010V080 1500 0700 R27L/1300U R09R/1500D R26R/1700D R08L/1100N R26L/1100U R08R/0650N R27R/0700D R09L/1100U BCFG BR OVC002 09/09 Q1023 BECMG 4000 BR SCT006,M
LFPG,2026-03-08 11:30,50.00,48.20,93.50,20.00,3.00,0.00,30.21,M,1.24,M,OVC,M,M,M,300.00,M,M,M,BCFG BR,M,M,M,M,M,M,50.00,LFPG 081130Z 02003KT 340V070 2000 0900 R27L/1700U R09R/2000N R26R/2000U R08L/1800D R26L/2000U R08R/1100N R27R/1000U R09L/1600D BCFG BR OVC003 10/09 Q1023 BECMG 4000 BR SCT006,M
LFPG,2026-03-08 12:00,51.80,50.00,93.55,360.00,4.00,0.00,30.21,M,1.55,M,BKN,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,51.80,LFPG 081200Z 36004KT 320V040 2500 R08R/1400U BR BKN004 11/10 Q1023 BECMG 4000 SCT006,M
LFPG,2026-03-08 12:30,51.80,50.00,93.55,20.00,3.00,0.00,30.21,M,1.86,M,SCT,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,51.80,LFPG 081230Z 02003KT 340V060 3000 BR SCT005 11/10 Q1023 BECMG CAVOK,M
LFPG,2026-03-08 13:00,53.60,50.00,87.56,80.00,3.00,0.00,30.18,M,2.49,M,FEW,M,M,M,600.00,M,M,M,BR,M,M,M,M,M,M,53.60,LFPG 081300Z 08003KT 010V130 4000 BR FEW006 12/10 Q1022 BECMG CAVOK,M
LFPG,2026-03-08 13:30,55.40,48.20,76.67,80.00,3.00,0.00,30.18,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,55.40,LFPG 081330Z 08003KT 030V120 5000 BR NSC 13/09 Q1022 BECMG CAVOK,M
LFPG,2026-03-08 14:00,57.20,50.00,76.83,80.00,4.00,0.00,30.18,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 081400Z 08004KT 040V130 6000 NSC 14/10 Q1022 BECMG CAVOK,M
LFPG,2026-03-08 14:30,59.00,50.00,72.02,70.00,4.00,0.00,30.18,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 081430Z 07004KT 020V110 6000 NSC 15/10 Q1022 NOSIG,M
LFPG,2026-03-08 15:00,60.80,50.00,67.55,90.00,4.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 081500Z 09004KT 050V130 6000 NSC 16/10 Q1021 NOSIG,M
LFPG,2026-03-08 15:30,60.80,50.00,67.55,70.00,5.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 081530Z 07005KT 6000 NSC 16/10 Q1021 NOSIG,M
LFPG,2026-03-08 16:00,60.80,50.00,67.55,70.00,5.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 081600Z 07005KT 050V110 6000 NSC 16/10 Q1021 NOSIG,M
LFPG,2026-03-08 16:30,60.80,50.00,67.55,90.00,4.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 081630Z 09004KT 7000 NSC 16/10 Q1021 NOSIG,M
LFPG,2026-03-08 17:00,60.80,50.00,67.55,50.00,5.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 081700Z 05005KT 7000 NSC 16/10 Q1021 NOSIG,M
LFPG,2026-03-08 17:30,57.20,50.00,76.83,40.00,6.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 081730Z 04006KT 6000 NSC 14/10 Q1021 NOSIG,M
LFPG,2026-03-08 18:00,57.20,50.00,76.83,50.00,6.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 081800Z 05006KT 6000 NSC 14/10 Q1021 NOSIG,M
LFPG,2026-03-08 18:30,55.40,50.00,82.00,40.00,7.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 081830Z 04007KT 6000 NSC 13/10 Q1021 NOSIG,M
LFPG,2026-03-08 19:00,55.40,50.00,82.00,30.00,6.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 081900Z 03006KT 6000 NSC 13/10 Q1021 NOSIG,M
LFPG,2026-03-08 19:30,53.60,50.00,87.56,10.00,5.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,53.60,LFPG 081930Z 01005KT 5000 BR NSC 12/10 Q1021 NOSIG,M
LFPG,2026-03-08 20:00,53.60,48.20,81.87,20.00,6.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,53.60,LFPG 082000Z 02006KT 5000 BR NSC 12/09 Q1021 NOSIG,M
LFPG,2026-03-08 20:30,51.80,48.20,87.47,10.00,6.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,51.80,LFPG 082030Z 01006KT 5000 BR NSC 11/09 Q1021 NOSIG,M
LFPG,2026-03-08 21:00,51.80,48.20,87.47,20.00,7.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,51.80,LFPG 082100Z 02007KT 5000 BR NSC 11/09 Q1021 NOSIG,M
LFPG,2026-03-08 21:30,51.80,48.20,87.47,50.00,5.00,0.00,30.15,M,2.80,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,51.80,LFPG 082130Z 05005KT 4500 BR NSC 11/09 Q1021 NOSIG,M
LFPG,2026-03-08 22:00,51.80,48.20,87.47,80.00,3.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,51.80,LFPG 082200Z 08003KT 5000 BR NSC 11/09 Q1021 NOSIG,M
LFPG,2026-03-08 22:30,50.00,48.20,93.50,90.00,4.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,LFPG 082230Z 09004KT 5000 BR NSC 10/09 Q1021 NOSIG,M
LFPG,2026-03-08 23:00,51.80,48.20,87.47,80.00,3.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,51.80,LFPG 082300Z 08003KT 5000 BR NSC 11/09 Q1021 NOSIG,M
LFPG,2026-03-08 23:30,51.80,46.40,81.74,120.00,5.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,51.80,LFPG 082330Z 12005KT 5000 BR NSC 11/08 Q1021 NOSIG,M
LFPG,2026-03-09 00:00,50.00,46.40,87.37,100.00,6.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,LFPG 090000Z 10006KT 5000 BR NSC 10/08 Q1021 NOSIG,M
LFPG,2026-03-09 00:30,50.00,46.40,87.37,120.00,5.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 090030Z 12005KT 6000 NSC 10/08 Q1021 NOSIG,M
LFPG,2026-03-09 01:00,50.00,46.40,87.37,140.00,5.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 090100Z 14005KT 6000 NSC 10/08 Q1021 NOSIG,M
LFPG,2026-03-09 01:30,50.00,46.40,87.37,M,2.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 090130Z VRB02KT 7000 NSC 10/08 Q1021 NOSIG,M
LFPG,2026-03-09 02:00,48.20,44.60,87.28,80.00,4.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,LFPG 090200Z 08004KT 050V120 7000 NSC 09/07 Q1021 NOSIG,M
LFPG,2026-03-09 02:30,48.20,44.60,87.28,110.00,5.00,0.00,30.12,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,LFPG 090230Z 11005KT 7000 NSC 09/07 Q1020 NOSIG,M
LFPG,2026-03-09 03:00,48.20,44.60,87.28,M,2.00,0.00,30.12,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,LFPG 090300Z VRB02KT 7000 NSC 09/07 Q1020 NOSIG,M
LFPG,2026-03-09 03:30,46.40,44.60,93.40,80.00,5.00,0.00,30.12,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,LFPG 090330Z 08005KT 7000 NSC 08/07 Q1020 NOSIG,M
LFPG,2026-03-09 04:00,46.40,44.60,93.40,130.00,5.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,LFPG 090400Z 13005KT 8000 NSC 08/07 Q1020 NOSIG,M
LFPG,2026-03-09 04:30,46.40,44.60,93.40,110.00,3.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.15,LFPG 090430Z 11003KT 8000 NSC 08/07 Q1020 NOSIG,M
LFPG,2026-03-09 05:00,48.20,42.80,81.47,130.00,6.00,0.00,30.12,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,LFPG 090500Z 13006KT 9000 NSC 09/06 Q1020 NOSIG,M
LFPG,2026-03-09 05:30,48.20,42.80,81.47,140.00,7.00,0.00,30.12,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,LFPG 090530Z 14007KT 9000 NSC 09/06 Q1020 NOSIG,M
LFPG,2026-03-09 06:00,48.20,42.80,81.47,150.00,5.00,0.00,30.12,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,LFPG 090600Z 15005KT 9000 NSC 09/06 Q1020 NOSIG,M
LFPG,2026-03-09 06:30,46.40,42.80,87.18,140.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,LFPG 090630Z 14005KT CAVOK 08/06 Q1020 NOSIG,M
LFPG,2026-03-09 07:00,46.40,42.80,87.18,140.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,LFPG 090700Z 14004KT CAVOK 08/06 Q1020 NOSIG,M
LFPG,2026-03-09 07:30,50.00,42.80,76.17,150.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 090730Z 15006KT CAVOK 10/06 Q1020 NOSIG,M
LFPG,2026-03-09 08:00,50.00,44.60,81.60,150.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 090800Z 15005KT 120V180 CAVOK 10/07 Q1020 NOSIG,M
LFPG,2026-03-09 08:30,50.00,44.60,81.60,170.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 090830Z 17007KT CAVOK 10/07 Q1021 NOSIG,M
LFPG,2026-03-09 09:00,53.60,46.40,76.51,170.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 090900Z 17006KT 090V210 CAVOK 12/08 Q1021 NOSIG,M
LFPG,2026-03-09 09:30,55.40,46.40,71.65,180.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 090930Z 18007KT CAVOK 13/08 Q1021 NOSIG,M
LFPG,2026-03-09 10:00,57.20,46.40,67.13,190.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 091000Z 19007KT 120V280 CAVOK 14/08 Q1021 NOSIG,M
LFPG,2026-03-09 10:30,59.00,46.40,62.93,210.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 091030Z 21006KT 160V230 CAVOK 15/08 Q1020 NOSIG,M
LFPG,2026-03-09 11:00,60.80,46.40,59.02,200.00,6.00,0.00,30.12,M,6.21,17.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 091100Z 20006G17KT 140V310 CAVOK 16/08 Q1020 NOSIG,M
LFPG,2026-03-09 11:30,62.60,46.40,55.39,190.00,7.00,0.00,30.12,M,6.21,M,FEW,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 091130Z 19007KT 160V260 9999 FEW033 17/08 Q1020 NOSIG,M
LFPG,2026-03-09 12:00,62.60,44.60,51.73,200.00,10.00,0.00,30.12,M,6.21,M,FEW,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 091200Z 20010KT 160V220 9999 FEW033 17/07 Q1020 NOSIG,M
LFPG,2026-03-09 12:30,62.60,44.60,51.73,170.00,9.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 091230Z 17009KT 140V200 9999 FEW033 17/07 Q1019 NOSIG,M
LFPG,2026-03-09 13:00,64.40,46.40,52.00,200.00,10.00,0.00,30.09,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,64.40,LFPG 091300Z 20010KT 170V230 9999 SCT040 18/08 Q1019 NOSIG,M
LFPG,2026-03-09 13:30,62.60,44.60,51.73,190.00,7.00,0.00,30.09,M,6.21,M,SCT,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 091330Z 19007KT 150V250 9999 SCT044 17/07 Q1019 NOSIG,M
LFPG,2026-03-09 14:00,64.40,44.60,48.57,210.00,10.00,0.00,30.09,M,6.21,M,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,64.40,LFPG 091400Z 21010KT 170V240 9999 SCT045 18/07 Q1019 NOSIG,M
LFPG,2026-03-09 14:30,62.60,44.60,51.73,210.00,7.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,4600.00,5900.00,M,M,M,M,M,M,M,M,M,62.60,LFPG 091430Z 21007KT 9999 FEW046 SCT059 17/07 Q1018 NOSIG,M
